date,max_temp(C),min_temp(C),avg_temp(C),avg discharge (cfs),outflow(m3/d)
1998-12-29 00:00:00+00:00,6.5,6.0,6.5,20.0,48931.4304
1998-12-30 00:00:00+00:00,7.0,6.5,6.5,16.0,39145.14432
1998-12-31 00:00:00+00:00,6.5,6.5,6.5,10.0,24465.7152
1999-01-01 00:00:00+00:00,6.5,6.0,6.0,8.0,19572.57216
1999-01-02 00:00:00+00:00,6.0,5.5,5.5,5.0,12232.8576
1999-01-03 00:00:00+00:00,5.5,5.5,5.5,3.0,7339.714559999999
1999-01-04 00:00:00+00:00,5.5,5.0,5.5,2.5,6116.4288
1999-01-05 00:00:00+00:00,5.5,5.5,5.5,2.0,4893.14304
1999-01-06 00:00:00+00:00,6.0,5.5,5.5,2.0,4893.14304
1999-01-07 00:00:00+00:00,6.0,6.0,6.0,2.5,6116.4288
1999-01-08 00:00:00+00:00,6.0,5.5,6.0,2.0,4893.14304
1999-01-09 00:00:00+00:00,6.0,5.5,5.5,2.0,4893.14304
1999-01-10 00:00:00+00:00,6.5,6.0,6.0,2.0,4893.14304
1999-01-11 00:00:00+00:00,6.0,5.5,6.0,2.0,4893.14304
1999-01-12 00:00:00+00:00,6.5,6.0,6.0,2.0,4893.14304
1999-01-13 00:00:00+00:00,6.5,5.5,6.0,2.5,6116.4288
1999-01-14 00:00:00+00:00,6.5,6.0,6.5,4.0,9786.28608
1999-01-15 00:00:00+00:00,6.5,6.0,6.0,5.0,12232.8576
1999-01-16 00:00:00+00:00,6.0,6.0,6.0,4.0,9786.28608
1999-01-17 00:00:00+00:00,6.0,6.0,6.0,5.0,12232.8576
1999-01-18 00:00:00+00:00,6.5,6.0,6.5,7.0,17126.00064
1999-01-19 00:00:00+00:00,6.5,6.5,6.5,5.5,13456.14336
1999-01-20 00:00:00+00:00,6.5,6.5,6.5,5.0,12232.8576
1999-01-21 00:00:00+00:00,6.5,6.0,6.5,6.0,14679.429119999999
1999-01-22 00:00:00+00:00,6.0,5.0,5.5,5.5,13456.14336
1999-01-23 00:00:00+00:00,6.0,5.0,5.5,5.0,12232.8576
1999-01-24 00:00:00+00:00,5.5,5.5,5.5,4.5,11009.57184
1999-01-25 00:00:00+00:00,5.5,5.5,5.5,4.0,9786.28608
1999-01-26 00:00:00+00:00,5.5,5.5,5.5,4.0,9786.28608
1999-01-27 00:00:00+00:00,5.5,5.5,5.5,3.0,7339.714559999999
1999-01-28 00:00:00+00:00,6.0,5.5,5.5,3.0,7339.714559999999
1999-01-29 00:00:00+00:00,6.5,6.0,6.0,3.0,7339.714559999999
1999-01-30 00:00:00+00:00,6.5,6.0,6.0,2.5,6116.4288
1999-01-31 00:00:00+00:00,6.0,5.5,5.5,2.0,4893.14304
1999-02-01 00:00:00+00:00,6.0,5.5,5.5,2.0,4893.14304
1999-02-02 00:00:00+00:00,6.0,5.5,5.5,3.0,7339.714559999999
1999-02-03 00:00:00+00:00,6.0,5.5,5.5,3.0,7339.714559999999
1999-02-04 00:00:00+00:00,6.0,5.5,5.5,2.5,6116.4288
1999-02-05 00:00:00+00:00,5.5,5.0,5.5,2.0,4893.14304
1999-02-06 00:00:00+00:00,6.0,5.5,5.5,5.0,12232.8576
1999-02-07 00:00:00+00:00,6.0,4.5,5.5,3.0,7339.714559999999
1999-02-08 00:00:00+00:00,5.5,4.0,5.0,3.0,7339.714559999999
1999-02-09 00:00:00+00:00,5.0,4.5,5.0,2.5,6116.4288
1999-02-10 00:00:00+00:00,5.0,4.5,5.0,2.5,6116.4288
1999-02-11 00:00:00+00:00,5.0,4.5,5.0,2.5,6116.4288
1999-02-12 00:00:00+00:00,5.0,5.0,5.0,2.0,4893.14304
1999-02-13 00:00:00+00:00,5.5,5.0,5.0,1.5,3669.8572799999997
1999-02-14 00:00:00+00:00,6.0,5.0,5.5,1.5,3669.8572799999997
1999-02-15 00:00:00+00:00,6.0,5.0,5.5,4.0,9786.28608
1999-02-16 00:00:00+00:00,6.0,5.5,5.5,4.0,9786.28608
1999-02-17 00:00:00+00:00,6.0,5.0,5.5,5.0,12232.8576
1999-02-18 00:00:00+00:00,6.0,5.0,5.5,7.0,17126.00064
1999-02-19 00:00:00+00:00,6.0,5.0,5.5,5.0,12232.8576
1999-02-20 00:00:00+00:00,5.5,5.0,5.0,2.5,6116.4288
1999-02-21 00:00:00+00:00,6.0,5.5,5.5,2.0,4893.14304
1999-02-22 00:00:00+00:00,6.0,5.0,5.5,3.0,7339.714559999999
1999-02-23 00:00:00+00:00,6.0,5.5,6.0,8.0,19572.57216
1999-02-24 00:00:00+00:00,6.5,6.0,6.0,6.0,14679.429119999999
1999-02-25 00:00:00+00:00,,5.5,6.0,4.0,9786.28608
1999-02-26 00:00:00+00:00,5.5,5.0,5.5,3.0,7339.714559999999
1999-02-27 00:00:00+00:00,6.0,5.5,5.5,14.0,34252.00128
1999-02-28 00:00:00+00:00,6.5,5.5,6.0,18.0,44038.28736
1999-03-01 00:00:00+00:00,6.0,5.0,5.5,12.0,29358.858239999998
1999-03-02 00:00:00+00:00,6.0,5.5,5.5,8.0,19572.57216
1999-03-03 00:00:00+00:00,6.0,5.0,5.5,6.0,14679.429119999999
1999-03-04 00:00:00+00:00,5.5,5.0,5.5,5.0,12232.8576
1999-03-05 00:00:00+00:00,5.5,5.0,5.5,4.0,9786.28608
1999-03-06 00:00:00+00:00,5.5,5.0,5.0,3.5,8563.00032
1999-03-07 00:00:00+00:00,6.0,5.0,5.5,3.0,7339.714559999999
1999-03-08 00:00:00+00:00,6.0,5.0,5.5,3.0,7339.714559999999
1999-03-09 00:00:00+00:00,6.0,5.0,5.5,2.5,6116.4288
1999-03-10 00:00:00+00:00,6.0,5.0,5.5,2.0,4893.14304
1999-03-11 00:00:00+00:00,5.5,4.5,5.0,2.0,4893.14304
1999-03-12 00:00:00+00:00,6.0,5.0,5.5,2.0,4893.14304
1999-03-13 00:00:00+00:00,6.5,5.5,6.0,2.0,4893.14304
1999-03-14 00:00:00+00:00,6.5,6.0,6.0,2.0,4893.14304
1999-03-15 00:00:00+00:00,6.5,5.5,6.0,2.0,4893.14304
1999-03-16 00:00:00+00:00,6.0,5.0,5.5,1.5,3669.8572799999997
1999-03-17 00:00:00+00:00,6.5,5.0,5.5,1.5,3669.8572799999997
1999-03-18 00:00:00+00:00,7.0,5.5,6.0,1.5,3669.8572799999997
1999-03-19 00:00:00+00:00,7.0,5.5,6.0,1.5,3669.8572799999997
1999-03-20 00:00:00+00:00,7.0,5.5,6.5,1.5,3669.8572799999997
1999-03-21 00:00:00+00:00,7.0,6.0,6.5,1.0,2446.57152
1999-03-22 00:00:00+00:00,7.0,5.5,6.5,1.0,2446.57152
1999-03-23 00:00:00+00:00,7.0,6.0,6.5,1.0,2446.57152
1999-03-24 00:00:00+00:00,7.5,6.0,6.5,1.0,2446.57152
1999-03-25 00:00:00+00:00,7.0,6.0,6.5,1.0,2446.57152
1999-03-26 00:00:00+00:00,6.5,5.0,5.5,1.0,2446.57152
1999-03-27 00:00:00+00:00,5.5,3.5,5.0,1.0,2446.57152
1999-03-28 00:00:00+00:00,6.0,5.0,5.5,1.5,3669.8572799999997
1999-03-29 00:00:00+00:00,5.5,3.0,4.5,1.5,3669.8572799999997
1999-03-30 00:00:00+00:00,6.0,4.5,5.0,1.5,3669.8572799999997
1999-03-31 00:00:00+00:00,6.0,5.0,5.5,1.5,3669.8572799999997
1999-04-01 00:00:00+00:00,6.5,5.0,5.5,1.5,3669.8572799999997
1999-04-02 00:00:00+00:00,6.5,5.0,5.5,1.5,3669.8572799999997
1999-04-03 00:00:00+00:00,5.5,4.0,5.0,1.0,2446.57152
1999-04-04 00:00:00+00:00,5.5,5.0,5.0,1.0,2446.57152
1999-04-05 00:00:00+00:00,6.0,5.0,5.5,1.0,2446.57152
1999-04-06 00:00:00+00:00,6.5,5.0,5.5,1.0,2446.57152
1999-04-07 00:00:00+00:00,6.5,5.0,5.5,1.0,2446.57152
1999-04-08 00:00:00+00:00,6.0,5.0,5.5,1.0,2446.57152
1999-04-09 00:00:00+00:00,6.0,5.0,5.5,1.0,2446.57152
1999-04-10 00:00:00+00:00,6.5,5.0,5.5,1.0,2446.57152
1999-04-11 00:00:00+00:00,7.0,5.0,6.0,1.0,2446.57152
1999-04-12 00:00:00+00:00,,5.5,,,
1999-04-13 00:00:00+00:00,7.0,5.5,6.5,,
1999-04-14 00:00:00+00:00,7.0,5.0,6.0,,
